Order_Detail_ID,Order_ID,Menu_Item_ID,Quantity
38677,15501,74,2
38678,15501,51,3
38679,15502,73,3
38680,15502,14,3
38681,15503,44,2
38682,15503,50,2
38683,15504,33,2
38684,15504,41,1
38685,15504,1,1
38686,15505,71,3
38687,15505,12,1
38688,15505,75,1
38689,15506,69,3
38690,15506,13,2
38691,15507,74,3
38692,15507,3,3
38693,15507,17,2
38694,15508,44,2
38695,15508,14,3
38696,15509,39,1
38697,15509,2,3
38698,15510,26,3
38699,15510,4,2
38700,15510,4,2
38701,15511,24,1
38702,15511,23,2
38703,15512,43,3
38704,15512,61,1
38705,15512,50,2
38706,15513,22,2
38707,15513,6,1
38708,15514,49,1
38709,15514,77,3
38710,15514,56,3
38711,15515,30,2
38712,15515,23,2
38713,15516,65,1
38714,15516,4,3
38715,15517,52,1
38716,15517,29,1
38717,15517,7,3
38718,15518,38,2
38719,15518,31,1
38720,15518,71,2
38721,15519,16,2
38722,15519,56,3
38723,15520,53,2
38724,15520,70,3
38725,15520,1,2
38726,15521,58,1
38727,15521,23,3
38728,15521,4,3
38729,15522,76,1
38730,15522,35,1
38731,15522,10,2
38732,15523,30,2
38733,15523,39,2
38734,15523,78,3
38735,15524,80,2
38736,15524,30,1
38737,15525,71,2
38738,15525,69,2
38739,15526,7,2
38740,15526,58,2
38741,15527,1,1
38742,15527,59,2
38743,15527,6,2
38744,15528,16,2
38745,15528,41,2
38746,15529,25,3
38747,15529,19,1
38748,15530,26,3
38749,15530,27,1
38750,15531,54,3
38751,15531,73,2
38752,15532,25,3
38753,15532,70,3
38754,15532,37,3
38755,15533,42,1
38756,15533,77,2
38757,15533,2,2
38758,15534,76,3
38759,15534,76,3
38760,15534,38,2
38761,15535,40,2
38762,15535,56,3
38763,15535,13,3
38764,15536,78,3
38765,15536,42,1
38766,15537,55,1
38767,15537,61,3
38768,15538,44,3
38769,15538,3,1
38770,15538,38,1
38771,15539,33,2
38772,15539,50,1
38773,15539,80,3
38774,15540,6,1
38775,15540,6,2
38776,15540,49,2
38777,15541,13,3
38778,15541,38,1
38779,15541,9,1
38780,15542,6,2
38781,15542,59,2
38782,15543,53,1
38783,15543,46,3
38784,15543,55,2
38785,15544,11,3
38786,15544,4,3
38787,15544,51,1
38788,15545,6,1
38789,15545,18,3
38790,15546,13,2
38791,15546,27,1
38792,15546,25,3
38793,15547,30,2
38794,15547,25,2
38795,15548,78,1
38796,15548,70,3
38797,15548,78,2
38798,15549,66,2
38799,15549,3,2
38800,15550,2,2
38801,15550,25,1
38802,15551,5,3
38803,15551,32,2
38804,15551,9,2
38805,15552,63,1
38806,15552,52,3
38807,15553,70,1
38808,15553,63,2
38809,15553,70,2
38810,15554,54,2
38811,15554,67,2
38812,15554,64,2
38813,15555,40,3
38814,15555,52,2
38815,15556,42,1
38816,15556,18,2
38817,15556,70,3
38818,15557,58,3
38819,15557,22,2
38820,15558,28,2
38821,15558,19,2
38822,15559,60,3
38823,15559,19,1
38824,15559,40,3
38825,15560,24,1
38826,15560,13,3
38827,15561,68,1
38828,15561,59,2
38829,15561,41,3
38830,15562,21,3
38831,15562,46,3
38832,15562,4,3
38833,15563,73,1
38834,15563,6,3
38835,15563,17,3
38836,15564,53,3
38837,15564,20,1
38838,15564,75,3
38839,15565,45,3
38840,15565,32,3
38841,15566,80,3
38842,15566,74,3
38843,15566,54,3
38844,15567,70,3
38845,15567,65,3
38846,15568,73,1
38847,15568,4,1
38848,15568,34,1
38849,15569,50,3
38850,15569,5,1
38851,15570,64,3
38852,15570,39,2
38853,15570,27,2
38854,15571,8,2
38855,15571,42,2
38856,15571,61,1
38857,15572,6,3
38858,15572,79,2
38859,15572,66,2
38860,15573,48,2
38861,15573,78,2
38862,15573,50,1
38863,15574,9,2
38864,15574,16,3
38865,15575,19,1
38866,15575,38,2
38867,15576,34,2
38868,15576,56,2
38869,15577,11,1
38870,15577,52,2
38871,15578,54,2
38872,15578,33,3
38873,15579,61,1
38874,15579,59,3
38875,15580,26,2
38876,15580,40,1
38877,15581,39,3
38878,15581,39,2
38879,15582,32,2
38880,15582,31,1
38881,15582,64,2
38882,15583,5,1
38883,15583,20,3
38884,15583,18,3
38885,15584,58,2
38886,15584,16,2
38887,15585,45,2
38888,15585,45,1
38889,15586,65,3
38890,15586,51,2
38891,15586,38,2
38892,15587,46,3
38893,15587,44,3
38894,15588,76,3
38895,15588,26,1
38896,15589,16,3
38897,15589,37,3
38898,15590,44,3
38899,15590,41,3
38900,15590,73,2
38901,15591,2,2
38902,15591,80,1
38903,15591,19,2
38904,15592,31,3
38905,15592,29,2
38906,15593,30,3
38907,15593,62,1
38908,15594,11,1
38909,15594,14,3
38910,15595,11,2
38911,15595,44,2
38912,15595,46,1
38913,15596,15,2
38914,15596,60,3
38915,15596,68,3
38916,15597,59,1
38917,15597,49,2
38918,15597,40,2
38919,15598,66,1
38920,15598,53,3
38921,15598,74,2
38922,15599,55,1
38923,15599,15,1
38924,15600,70,3
38925,15600,58,2
38926,15600,74,1
38927,15601,68,3
38928,15601,71,3
38929,15602,28,3
38930,15602,3,1
38931,15603,7,3
38932,15603,11,3
38933,15603,52,2
38934,15604,46,1
38935,15604,49,3
38936,15605,40,2
38937,15605,80,2
38938,15606,63,3
38939,15606,51,3
38940,15606,26,2
38941,15607,2,2
38942,15607,64,1
38943,15607,4,1
38944,15608,69,3
38945,15608,53,3
38946,15609,78,1
38947,15609,69,2
38948,15609,50,1
38949,15610,7,2
38950,15610,38,1
38951,15610,8,1
38952,15611,9,1
38953,15611,14,3
38954,15612,53,2
38955,15612,55,1
38956,15612,78,1
38957,15613,79,3
38958,15613,46,1
38959,15613,17,2
38960,15614,61,3
38961,15614,57,1
38962,15614,16,3
38963,15615,63,2
38964,15615,67,2
38965,15615,30,2
38966,15616,73,3
38967,15616,58,3
38968,15616,40,3
38969,15617,11,3
38970,15617,14,2
38971,15618,47,3
38972,15618,64,3
38973,15618,70,3
38974,15619,42,3
38975,15619,76,1
38976,15620,24,2
38977,15620,31,2
38978,15620,40,1
38979,15621,13,1
38980,15621,12,3
38981,15621,15,1
38982,15622,50,2
38983,15622,13,1
38984,15623,76,3
38985,15623,49,3
38986,15624,28,2
38987,15624,29,2
38988,15624,63,2
38989,15625,6,3
38990,15625,47,1
38991,15625,39,1
38992,15626,62,3
38993,15626,80,1
38994,15626,14,1
38995,15627,40,1
38996,15627,18,1
38997,15627,57,1
38998,15628,10,2
38999,15628,22,3
39000,15629,47,2
39001,15629,16,1
39002,15630,72,3
39003,15630,58,2
39004,15630,11,3
39005,15631,42,3
39006,15631,72,1
39007,15632,72,3
39008,15632,45,3
39009,15632,54,2
39010,15633,62,1
39011,15633,22,2
39012,15633,11,3
39013,15634,13,1
39014,15634,10,3
39015,15635,21,1
39016,15635,41,3
39017,15635,7,1
39018,15636,57,3
39019,15636,33,3
39020,15637,33,1
39021,15637,51,3
39022,15637,15,1
39023,15638,26,2
39024,15638,30,2
39025,15638,4,3
39026,15639,73,2
39027,15639,1,1
39028,15639,73,1
39029,15640,76,3
39030,15640,47,3
39031,15641,38,1
39032,15641,36,3
39033,15641,41,3
39034,15642,11,1
39035,15642,21,3
39036,15642,57,2
39037,15643,3,3
39038,15643,25,2
39039,15643,64,3
39040,15644,40,3
39041,15644,67,2
39042,15645,18,3
39043,15645,65,2
39044,15645,70,3
39045,15646,33,3
39046,15646,63,3
39047,15647,34,3
39048,15647,25,2
39049,15648,24,3
39050,15648,10,3
39051,15648,43,1
39052,15649,76,3
39053,15649,57,3
39054,15649,61,3
39055,15650,53,2
39056,15650,39,1
39057,15651,13,3
39058,15651,47,2
39059,15651,53,3
39060,15652,64,3
39061,15652,47,1
39062,15652,52,3
39063,15653,47,2
39064,15653,69,1
39065,15653,32,3
39066,15654,15,1
39067,15654,35,2
39068,15654,3,2
39069,15655,73,3
39070,15655,48,2
39071,15655,36,3
39072,15656,16,3
39073,15656,37,2
39074,15657,12,1
39075,15657,79,1
39076,15657,70,2
39077,15658,41,2
39078,15658,43,3
39079,15659,26,3
39080,15659,11,1
39081,15660,3,1
39082,15660,6,3
39083,15660,5,1
39084,15661,67,2
39085,15661,66,1
39086,15662,74,2
39087,15662,29,3
39088,15663,20,2
39089,15663,33,2
39090,15664,55,3
39091,15664,65,1
39092,15664,33,1
39093,15665,4,3
39094,15665,73,3
39095,15665,43,3
39096,15666,60,1
39097,15666,77,1
39098,15667,56,1
39099,15667,2,2
39100,15668,62,3
39101,15668,16,2
39102,15669,52,3
39103,15669,56,3
39104,15670,62,3
39105,15670,31,3
39106,15671,37,2
39107,15671,60,1
39108,15672,34,2
39109,15672,72,1
39110,15673,50,1
39111,15673,46,2
39112,15674,69,1
39113,15674,7,1
39114,15674,65,2
39115,15675,50,2
39116,15675,8,1
39117,15675,56,2
39118,15676,73,2
39119,15676,23,3
39120,15676,37,2
39121,15677,61,2
39122,15677,73,2
39123,15677,58,2
39124,15678,7,3
39125,15678,69,2
39126,15679,25,1
39127,15679,20,3
39128,15680,50,1
39129,15680,14,1
39130,15681,28,1
39131,15681,3,3
39132,15681,17,3
39133,15682,36,3
39134,15682,23,3
39135,15682,11,3
39136,15683,4,2
39137,15683,30,3
39138,15684,38,2
39139,15684,29,2
39140,15684,3,2
39141,15685,40,1
39142,15685,25,1
39143,15686,27,1
39144,15686,75,2
39145,15686,39,3
39146,15687,52,3
39147,15687,5,2
39148,15687,14,1
39149,15688,16,3
39150,15688,36,3
39151,15688,59,1
39152,15689,78,2
39153,15689,10,3
39154,15690,80,2
39155,15690,4,3
39156,15691,4,3
39157,15691,28,1
39158,15692,47,2
39159,15692,10,3
39160,15692,31,2
39161,15693,24,2
39162,15693,28,1
39163,15694,22,2
39164,15694,78,3
39165,15694,56,1
39166,15695,5,1
39167,15695,16,3
39168,15696,8,2
39169,15696,51,3
39170,15697,44,1
39171,15697,34,3
39172,15697,73,2
39173,15698,31,3
39174,15698,37,3
39175,15698,79,2
39176,15699,69,3
39177,15699,9,3
39178,15699,29,2
39179,15700,3,1
39180,15700,73,2
39181,15701,75,3
39182,15701,70,2
39183,15701,21,1
39184,15702,66,1
39185,15702,24,3
39186,15702,47,3
39187,15703,47,1
39188,15703,63,3
39189,15704,35,1
39190,15704,14,2
39191,15705,42,3
39192,15705,4,3
39193,15705,68,1
39194,15706,19,3
39195,15706,40,2
39196,15706,63,2
39197,15707,7,1
39198,15707,39,3
39199,15708,19,2
39200,15708,31,3
39201,15708,57,2
39202,15709,48,2
39203,15709,48,1
39204,15710,26,1
39205,15710,37,2
39206,15710,31,3
39207,15711,19,1
39208,15711,1,1
39209,15711,23,1
39210,15712,30,1
39211,15712,50,3
39212,15712,36,1
39213,15713,26,1
39214,15713,52,1
39215,15713,23,2
39216,15714,58,2
39217,15714,14,2
39218,15714,78,2
39219,15715,2,3
39220,15715,31,3
39221,15716,22,1
39222,15716,76,1
39223,15717,80,2
39224,15717,24,3
39225,15717,70,1
39226,15718,39,3
39227,15718,18,3
39228,15719,71,2
39229,15719,34,2
39230,15719,42,2
39231,15720,50,1
39232,15720,6,3
39233,15720,40,3
39234,15721,15,3
39235,15721,49,1
39236,15722,46,2
39237,15722,31,3
39238,15723,23,3
39239,15723,47,1
39240,15723,2,3
39241,15724,55,3
39242,15724,49,1
39243,15725,77,2
39244,15725,41,2
39245,15726,51,2
39246,15726,56,3
39247,15726,5,1
39248,15727,6,1
39249,15727,79,1
39250,15727,13,1
39251,15728,12,2
39252,15728,79,1
39253,15728,62,2
39254,15729,47,2
39255,15729,12,1
39256,15730,2,3
39257,15730,56,1
39258,15731,4,3
39259,15731,43,3
39260,15731,78,1
39261,15732,7,3
39262,15732,4,2
39263,15733,43,1
39264,15733,40,1
39265,15733,18,3
39266,15734,69,2
39267,15734,21,3
39268,15735,76,3
39269,15735,52,1
39270,15736,79,2
39271,15736,78,1
39272,15737,64,3
39273,15737,36,3
39274,15737,35,3
39275,15738,79,1
39276,15738,54,1
39277,15739,36,2
39278,15739,26,3
39279,15739,39,1
39280,15740,54,3
39281,15740,5,1
39282,15740,57,2
39283,15741,1,1
39284,15741,42,2
39285,15742,16,3
39286,15742,55,2
39287,15743,77,3
39288,15743,25,3
39289,15744,46,1
39290,15744,70,3
39291,15744,65,2
39292,15745,60,1
39293,15745,42,3
39294,15745,55,3
39295,15746,22,3
39296,15746,62,2
39297,15746,48,3
39298,15747,36,2
39299,15747,71,2
39300,15748,33,3
39301,15748,52,2
39302,15748,19,3
39303,15749,68,2
39304,15749,34,3
39305,15750,45,2
39306,15750,13,1
39307,15750,3,1
39308,15751,21,2
39309,15751,61,1
39310,15752,4,3
39311,15752,15,3
39312,15752,68,1
39313,15753,26,1
39314,15753,41,2
39315,15754,41,1
39316,15754,61,3
39317,15754,61,2
39318,15755,52,1
39319,15755,54,3
39320,15756,69,3
39321,15756,65,1
39322,15756,42,1
39323,15757,7,3
39324,15757,74,1
39325,15758,45,1
39326,15758,12,3
39327,15758,21,2
39328,15759,24,1
39329,15759,21,2
39330,15759,30,3
39331,15760,42,2
39332,15760,61,2
39333,15760,15,3
39334,15761,13,2
39335,15761,12,2
39336,15761,39,1
39337,15762,3,2
39338,15762,66,1
39339,15763,72,1
39340,15763,77,3
39341,15763,52,1
39342,15764,41,3
39343,15764,19,1
39344,15764,39,3
39345,15765,61,2
39346,15765,42,3
39347,15765,1,3
39348,15766,66,1
39349,15766,7,1
39350,15766,69,2
39351,15767,67,1
39352,15767,8,1
39353,15767,13,3
39354,15768,45,1
39355,15768,63,3
39356,15769,19,1
39357,15769,30,2
39358,15770,67,2
39359,15770,12,3
39360,15771,69,1
39361,15771,41,3
39362,15771,53,1
39363,15772,33,2
39364,15772,77,3
39365,15773,57,1
39366,15773,57,1
39367,15773,41,2
39368,15774,26,2
39369,15774,62,1
39370,15775,9,3
39371,15775,7,3
39372,15776,8,3
39373,15776,73,2
39374,15777,58,1
39375,15777,60,3
39376,15777,6,3
39377,15778,64,2
39378,15778,35,1
39379,15778,73,3
39380,15779,18,1
39381,15779,63,3
39382,15780,77,2
39383,15780,50,2
39384,15781,77,1
39385,15781,37,2
39386,15781,76,1
39387,15782,6,3
39388,15782,76,2
39389,15782,13,2
39390,15783,64,1
39391,15783,17,2
39392,15783,78,2
39393,15784,8,1
39394,15784,36,1
39395,15784,55,2
39396,15785,54,2
39397,15785,20,1
39398,15786,80,1
39399,15786,4,2
39400,15787,80,2
39401,15787,80,1
39402,15787,57,1
39403,15788,24,3
39404,15788,53,3
39405,15788,24,2
39406,15789,80,3
39407,15789,76,3
39408,15789,10,2
39409,15790,12,2
39410,15790,70,2
39411,15790,59,2
39412,15791,37,3
39413,15791,61,3
39414,15791,49,3
39415,15792,3,3
39416,15792,79,1
39417,15793,41,1
39418,15793,80,1
39419,15793,25,1
39420,15794,38,3
39421,15794,23,3
39422,15794,23,1
39423,15795,4,1
39424,15795,3,3
39425,15796,5,1
39426,15796,55,3
39427,15797,80,1
39428,15797,13,2
39429,15798,33,1
39430,15798,78,1
39431,15799,39,3
39432,15799,48,1
39433,15800,7,1
39434,15800,15,3
39435,15800,29,1
39436,15801,30,1
39437,15801,40,1
39438,15801,61,2
39439,15802,68,3
39440,15802,45,2
39441,15803,8,2
39442,15803,50,1
39443,15804,23,3
39444,15804,62,2
39445,15804,22,3
39446,15805,69,3
39447,15805,45,3
39448,15806,23,1
39449,15806,8,1
39450,15807,66,1
39451,15807,56,3
39452,15808,75,1
39453,15808,33,3
39454,15809,8,2
39455,15809,80,1
39456,15809,72,3
39457,15810,8,2
39458,15810,8,2
39459,15811,36,2
39460,15811,53,2
39461,15811,43,2
39462,15812,24,2
39463,15812,80,1
39464,15812,27,3
39465,15813,46,1
39466,15813,48,3
39467,15813,16,2
39468,15814,48,3
39469,15814,15,2
39470,15815,54,2
39471,15815,60,2
39472,15815,54,1
39473,15816,77,3
39474,15816,33,3
39475,15817,15,1
39476,15817,38,1
39477,15817,52,3
39478,15818,26,1
39479,15818,20,2
39480,15819,45,3
39481,15819,27,2
39482,15820,6,3
39483,15820,6,1
39484,15820,73,3
39485,15821,49,2
39486,15821,17,2
39487,15821,52,1
39488,15822,53,1
39489,15822,43,1
39490,15823,25,1
39491,15823,56,2
39492,15824,26,3
39493,15824,68,3
39494,15825,7,2
39495,15825,15,3
39496,15826,46,3
39497,15826,53,1
39498,15826,39,3
39499,15827,72,2
39500,15827,2,3
39501,15827,42,2
39502,15828,17,1
39503,15828,5,3
39504,15828,78,2
39505,15829,5,1
39506,15829,36,3
39507,15829,75,2
39508,15830,66,2
39509,15830,37,2
39510,15831,55,2
39511,15831,49,2
39512,15831,12,3
39513,15832,55,1
39514,15832,62,1
39515,15832,29,1
39516,15833,70,2
39517,15833,58,1
39518,15833,35,1
39519,15834,43,1
39520,15834,25,3
39521,15834,29,3
39522,15835,39,3
39523,15835,10,1
39524,15835,55,2
39525,15836,52,1
39526,15836,10,3
39527,15836,21,2
39528,15837,11,3
39529,15837,75,2
39530,15837,14,1
39531,15838,11,1
39532,15838,67,2
39533,15838,63,2
39534,15839,74,1
39535,15839,41,3
39536,15840,62,2
39537,15840,19,2
39538,15841,74,1
39539,15841,3,1
39540,15841,59,1
39541,15842,13,2
39542,15842,27,2
39543,15843,9,3
39544,15843,61,2
39545,15843,33,1
39546,15844,25,1
39547,15844,69,1
39548,15845,57,1
39549,15845,36,1
39550,15845,26,1
39551,15846,61,3
39552,15846,10,1
39553,15846,17,2
39554,15847,13,1
39555,15847,44,2
39556,15848,40,1
39557,15848,48,3
39558,15848,10,1
39559,15849,68,3
39560,15849,72,2
39561,15850,78,1
39562,15850,18,1
39563,15851,17,1
39564,15851,35,1
39565,15851,32,2
39566,15852,80,3
39567,15852,59,2
39568,15852,22,1
39569,15853,40,3
39570,15853,4,2
39571,15854,16,2
39572,15854,6,3
39573,15854,14,2
39574,15855,40,1
39575,15855,71,1
39576,15855,69,3
39577,15856,26,3
39578,15856,54,1
39579,15856,79,2
39580,15857,78,1
39581,15857,19,3
39582,15858,20,3
39583,15858,15,3
39584,15859,21,3
39585,15859,41,3
39586,15859,32,1
39587,15860,24,1
39588,15860,79,3
39589,15860,27,2
39590,15861,7,3
39591,15861,66,2
39592,15862,52,3
39593,15862,15,1
39594,15862,29,2
39595,15863,54,3
39596,15863,62,3
39597,15863,78,3
39598,15864,8,3
39599,15864,54,3
39600,15864,16,3
39601,15865,30,3
39602,15865,47,1
39603,15865,10,1
39604,15866,23,2
39605,15866,69,3
39606,15867,4,2
39607,15867,79,1
39608,15868,9,2
39609,15868,34,2
39610,15868,17,3
39611,15869,75,3
39612,15869,42,2
39613,15869,22,2
39614,15870,21,1
39615,15870,28,3
39616,15870,58,2
39617,15871,1,1
39618,15871,51,1
39619,15872,69,1
39620,15872,78,3
39621,15873,21,2
39622,15873,11,2
39623,15874,33,1
39624,15874,71,1
39625,15875,50,2
39626,15875,54,2
39627,15876,12,2
39628,15876,2,1
39629,15876,18,1
39630,15877,21,3
39631,15877,58,1
39632,15877,39,1
39633,15878,17,3
39634,15878,3,2
39635,15878,39,2
39636,15879,11,2
39637,15879,18,1
39638,15879,80,1
39639,15880,61,1
39640,15880,67,3
39641,15880,6,1
39642,15881,57,1
39643,15881,42,1
39644,15881,22,1
39645,15882,33,1
39646,15882,65,3
39647,15883,44,1
39648,15883,74,1
39649,15884,70,1
39650,15884,21,1
39651,15885,74,1
39652,15885,9,3
39653,15885,79,1
39654,15886,39,3
39655,15886,14,3
39656,15886,18,1
39657,15887,37,1
39658,15887,67,2
39659,15888,36,2
39660,15888,68,1
39661,15888,3,3
39662,15889,14,1
39663,15889,37,2
39664,15889,10,1
39665,15890,57,3
39666,15890,42,1
39667,15890,57,1
39668,15891,10,3
39669,15891,8,3
39670,15891,23,2
39671,15892,26,2
39672,15892,14,1
39673,15893,49,1
39674,15893,33,3
39675,15894,3,2
39676,15894,31,1
39677,15895,34,1
39678,15895,52,3
39679,15895,75,2
39680,15896,32,2
39681,15896,19,3
39682,15897,69,1
39683,15897,48,2
39684,15898,71,3
39685,15898,69,3
39686,15898,77,1
39687,15899,28,3
39688,15899,74,2
39689,15899,63,2
39690,15900,6,2
39691,15900,60,1
39692,15900,34,3
39693,15901,62,3
39694,15901,42,1
39695,15901,48,1
39696,15902,46,1
39697,15902,49,2
39698,15903,31,3
39699,15903,2,2
39700,15903,34,1
39701,15904,26,3
39702,15904,74,2
39703,15905,62,3
39704,15905,69,2
39705,15906,21,2
39706,15906,27,3
39707,15907,30,2
39708,15907,58,1
39709,15907,23,2
39710,15908,58,2
39711,15908,60,1
39712,15909,58,1
39713,15909,34,1
39714,15910,11,3
39715,15910,16,2
39716,15911,52,3
39717,15911,30,3
39718,15912,74,2
39719,15912,78,2
39720,15912,68,3
39721,15913,69,1
39722,15913,8,2
39723,15914,70,2
39724,15914,40,1
39725,15914,38,1
39726,15915,11,3
39727,15915,5,1
39728,15916,17,2
39729,15916,67,2
39730,15917,24,2
39731,15917,9,3
39732,15917,25,2
39733,15918,71,1
39734,15918,28,1
39735,15919,32,2
39736,15919,34,3
39737,15920,23,3
39738,15920,65,2
39739,15920,42,1
39740,15921,3,1
39741,15921,36,2
39742,15921,64,3
39743,15922,24,3
39744,15922,2,2
39745,15923,65,2
39746,15923,63,1
39747,15923,19,2
39748,15924,26,3
39749,15924,5,3
39750,15924,37,3
39751,15925,78,3
39752,15925,39,3
39753,15926,80,2
39754,15926,49,2
39755,15927,55,3
39756,15927,58,1
39757,15927,32,3
39758,15928,53,1
39759,15928,11,3
39760,15929,55,1
39761,15929,11,1
39762,15930,65,1
39763,15930,9,3
39764,15931,63,1
39765,15931,75,2
39766,15932,64,1
39767,15932,21,1
39768,15933,46,1
39769,15933,33,3
39770,15934,42,3
39771,15934,4,1
39772,15935,13,1
39773,15935,18,2
39774,15936,52,1
39775,15936,9,1
39776,15937,67,1
39777,15937,7,3
39778,15938,59,3
39779,15938,8,3
39780,15939,38,3
39781,15939,58,3
39782,15940,2,2
39783,15940,12,2
39784,15941,45,2
39785,15941,40,1
39786,15941,10,2
39787,15942,58,1
39788,15942,31,1
39789,15942,52,1
39790,15943,59,2
39791,15943,64,2
39792,15943,74,3
39793,15944,62,3
39794,15944,23,2
39795,15944,44,3
39796,15945,30,2
39797,15945,33,2
39798,15946,18,1
39799,15946,58,2
39800,15947,25,1
39801,15947,27,1
39802,15947,43,3
39803,15948,46,2
39804,15948,50,2
39805,15949,68,1
39806,15949,29,1
39807,15949,26,2
39808,15950,74,3
39809,15950,39,2
39810,15950,64,3
39811,15951,14,1
39812,15951,79,3
39813,15952,21,3
39814,15952,27,3
39815,15952,71,3
39816,15953,19,3
39817,15953,34,3
39818,15954,52,2
39819,15954,48,3
39820,15954,28,3
39821,15955,47,3
39822,15955,80,3
39823,15955,28,1
39824,15956,55,1
39825,15956,5,1
39826,15957,11,2
39827,15957,37,2
39828,15957,8,1
39829,15958,3,1
39830,15958,8,2
39831,15958,14,2
39832,15959,21,2
39833,15959,4,2
39834,15960,78,2
39835,15960,14,3
39836,15961,52,3
39837,15961,1,2
39838,15961,38,3
39839,15962,17,2
39840,15962,9,2
39841,15962,11,1
39842,15963,52,1
39843,15963,25,2
39844,15963,50,2
39845,15964,54,3
39846,15964,60,2
39847,15964,54,3
39848,15965,62,2
39849,15965,80,3
39850,15966,71,1
39851,15966,17,3
39852,15966,10,3
39853,15967,3,1
39854,15967,3,2
39855,15967,30,3
39856,15968,80,2
39857,15968,80,2
39858,15969,18,3
39859,15969,53,2
39860,15970,52,2
39861,15970,52,2
39862,15971,15,3
39863,15971,50,2
39864,15972,47,1
39865,15972,47,3
39866,15973,50,3
39867,15973,76,1
39868,15973,5,2
39869,15974,56,3
39870,15974,71,1
39871,15974,59,3
39872,15975,51,3
39873,15975,78,2
39874,15975,50,3
39875,15976,5,2
39876,15976,32,2
39877,15977,40,3
39878,15977,7,3
39879,15978,23,3
39880,15978,55,2
39881,15978,13,2
39882,15979,31,1
39883,15979,53,3
39884,15980,74,3
39885,15980,51,2
39886,15981,13,1
39887,15981,51,2
39888,15981,35,3
39889,15982,56,2
39890,15982,12,2
39891,15983,38,2
39892,15983,25,3
39893,15984,45,1
39894,15984,33,3
39895,15984,57,1
39896,15985,44,1
39897,15985,9,3
39898,15985,30,3
39899,15986,59,3
39900,15986,39,1
39901,15986,43,2
39902,15987,48,2
39903,15987,13,1
39904,15988,43,3
39905,15988,38,2
39906,15989,53,1
39907,15989,76,2
39908,15989,76,2
39909,15990,73,2
39910,15990,48,3
39911,15991,27,1
39912,15991,53,3
39913,15992,8,3
39914,15992,57,3
39915,15993,45,2
39916,15993,72,2
39917,15994,70,3
39918,15994,57,3
39919,15994,66,1
39920,15995,34,3
39921,15995,78,3
39922,15996,54,3
39923,15996,51,3
39924,15997,27,1
39925,15997,13,3
39926,15997,68,2
39927,15998,28,3
39928,15998,25,2
39929,15998,58,1
39930,15999,76,1
39931,15999,14,2
39932,16000,2,2
39933,16000,40,1
39934,16001,54,3
39935,16001,53,1
39936,16002,5,3
39937,16002,4,3
39938,16002,73,1
39939,16003,77,3
39940,16003,57,2
39941,16003,26,3
39942,16004,30,3
39943,16004,23,2
39944,16005,37,2
39945,16005,9,2
39946,16006,13,1
39947,16006,76,1
39948,16007,26,3
39949,16007,53,3
39950,16008,77,1
39951,16008,79,1
39952,16008,15,3
39953,16009,19,2
39954,16009,18,1
39955,16009,41,1
39956,16010,23,3
39957,16010,6,3
39958,16011,11,2
39959,16011,29,2
39960,16012,40,3
39961,16012,71,1
39962,16013,35,3
39963,16013,7,3
39964,16013,3,1
39965,16014,46,3
39966,16014,29,1
39967,16015,72,1
39968,16015,1,3
39969,16015,45,3
39970,16016,40,2
39971,16016,32,1
39972,16016,76,2
39973,16017,35,2
39974,16017,80,1
39975,16017,34,2
39976,16018,46,1
39977,16018,38,3
39978,16018,9,3
39979,16019,24,3
39980,16019,75,3
39981,16019,61,2
39982,16020,40,3
39983,16020,43,3
39984,16021,43,1
39985,16021,19,1
39986,16022,58,3
39987,16022,58,3
39988,16022,30,1
39989,16023,23,1
39990,16023,12,2
39991,16024,41,3
39992,16024,33,3
39993,16025,58,1
39994,16025,64,2
39995,16025,47,2
39996,16026,15,3
39997,16026,27,3
39998,16026,51,3
39999,16027,67,3
40000,16027,60,2
40001,16027,78,2
40002,16028,70,3
40003,16028,25,2
40004,16029,2,3
40005,16029,12,2
40006,16030,33,2
40007,16030,26,2
40008,16031,40,1
40009,16031,64,3
40010,16032,68,2
40011,16032,27,1
40012,16033,13,1
40013,16033,62,3
40014,16034,5,3
40015,16034,75,3
40016,16035,20,1
40017,16035,42,3
40018,16035,52,1
40019,16036,64,1
40020,16036,44,1
40021,16037,65,2
40022,16037,60,2
40023,16037,54,2
40024,16038,30,1
40025,16038,29,1
40026,16038,29,1
40027,16039,66,2
40028,16039,18,3
40029,16040,46,1
40030,16040,79,3
40031,16041,77,3
40032,16041,36,2
40033,16041,8,3
40034,16042,40,2
40035,16042,60,2
40036,16042,49,1
40037,16043,65,1
40038,16043,80,2
40039,16044,50,2
40040,16044,56,1
40041,16045,13,1
40042,16045,60,3
40043,16046,10,2
40044,16046,13,2
40045,16047,77,2
40046,16047,73,3
40047,16047,69,2
40048,16048,36,3
40049,16048,44,3
40050,16049,61,3
40051,16049,68,2
40052,16050,53,3
40053,16050,50,1
40054,16051,67,1
40055,16051,58,2
40056,16051,28,1
40057,16052,70,2
40058,16052,36,2
40059,16052,31,1
40060,16053,80,1
40061,16053,1,2
40062,16054,13,2
40063,16054,8,2
40064,16055,5,1
40065,16055,44,1
40066,16055,9,1
40067,16056,51,3
40068,16056,2,1
40069,16057,17,2
40070,16057,33,1
40071,16057,31,1
40072,16058,75,2
